650,GNA,567,587,565.5,581.8,583.95,563.6,239722,139258980.4,11806
651,GNFC,612.35,633,608.95,629.1,628.95,612.35,1286670,803797272.6,27094
652,GOACARBON,447,458,438.2,441.95,439.95,442.8,67408,30124828.5,4692
653,GOCLCORP,282.25,292.25,275.05,284.75,279,278.3,8782,2465809.55,369
654,GOCOLORS,984.95,984.95,973.3,979.7,982,979.1,4209,4118759.7,762
655,GODFRYPHLP,1075,1082,1065.95,1078.15,1078,1072.2,16594,17823569,2903
656,GODHA,7.45,7.7,7.45,7.7,7.7,7.35,2859939,21900218.7,1844
657,GODREJAGRO,502.8,509.5,496.9,500,500.2,499.95,97579,48941949.45,4312
658,GODREJCP,877.9,885,865.65,874.2,874.45,875.35,803607,702422659.8,39343
659,GODREJIND,444.4,447.85,440.45,442.4,442.85,441.1,37311,16530528.05,2841
660,GODREJPROP,1320.1,1349,1314,1343.55,1341.25,1317.45,399829,533770730.6,15451
661,GOENKA,1.95,2,1.95,1.95,2,2,43053,85446.25,131
662,GOKEX,329.5,334,315,319.65,317.15,326.9,565852,182630146.3,15950
663,GOKUL,34.5,35,33,33.55,33.3,33.9,113611,3823575.5,1162
664,GOKULAGRO,91.7,92.85,88.25,89.2,89.45,91.3,39683,3562166.75,897
665,GOLDBEES,43.69,43.7,42.86,43.11,43.1,43.3,1889788,81561040.84,11037
666,GOLDENTOBC,89,91.85,87.05,91.85,91.85,87.5,9009,816055.4,235
667,GOLDIAM,152.1,152.9,149.9,150.9,150.5,151.5,97718,14711798.85,1339
668,GOLDSHARE,43.6,43.6,42.8,43,43.05,43.25,117106,5037461.7,444
669,GOLDSTAR,32.85,32.85,32.85,32.85,32.85,31.3,6000,197100,1
670,GOLDTECH,56,59.2,56,59.2,59.2,56.4,22926,1346195.9,96
671,GOODLUCK,290,290.25,282.3,284.65,283.8,289.9,18067,5181429.35,906
672,GOODYEAR,1085,1094.05,1071.75,1081.75,1083,1083.3,33772,36549352.75,4033
673,GPIL,264,265.9,258.15,261.95,262,263.65,138796,36419531.95,3169
674,GPPL,79.85,80,78.25,79,78.75,79.85,105947,8362358.05,2491
675,GPTINFRA,83,83.2,81.25,82.9,83,81.85,7001,578700.45,191
676,GRANULES,305.3,306.5,300,303.65,303.5,305.3,1129422,342044228.2,11520
677,GRAPHITE,405.2,408.05,388.2,390.7,389.85,404.65,565864,223938526.9,19236
678,GRASIM,1398.8,1407,1388.9,1398.2,1398.95,1391.8,287642,402282725.9,12876
679,GRAUWEIL,58.1,59.3,58.1,58.7,58.6,58.1,119068,6985366.4,1120
680,GRAVITA,270,273.9,260,261.65,260.5,261.25,191816,50838814.15,4126
681,GREAVESCOT,154.9,157.3,153.3,156.1,156,153.8,600354,93272375.1,6830
682,GREENLAM,351.7,366.2,351.5,361.45,363,351.2,25088,9050075.05,2243
683,GREENPANEL,468,476.25,460.25,471.55,471.4,467.45,134888,63102432.8,9192
684,GREENPLY,178.9,180.95,177.3,179.5,180.95,177.4,45511,8119511.85,1229
685,GREENPOWER,9.5,9.9,9.45,9.65,9.8,9.45,2370525,23010900.45,4665
686,GRINDWELL,1723.7,1729,1697.55,1726.55,1728.9,1708.4,6969,11974493.4,1965
687,GRINFRA,1190,1274.15,1185.75,1224.95,1221,1184.1,52972,65699116.15,7272
688,GROBTEA,817,883,780.35,812.7,801,817.05,473,394813.6,214
689,GRPLTD,1665,1914.7,1610,1851.25,1869.9,1667.2,68911,125955454.5,10749
690,GRSE,227.6,235.5,223.5,234.1,234.3,227.6,510930,118002623.9,11491
691,GRWRHITECH,792,804.95,776,792.35,792.95,789,83853,65965055.8,3106
692,GSCLCEMENT,33.7,34.15,33.2,33.6,33.65,33.8,16708,560880.95,351
693,GSFC,136.95,140,136.85,138.85,138.8,137.1,1013299,140536068,18263
694,GSPL,232.85,235,224.05,228.1,227.55,231.85,675607,154171179,7520
695,GSS,229.8,229.8,221,221.75,223.4,226.55,33067,7385802.65,463
696,GSTL,105.9,105.9,105.9,105.9,105.9,111.45,4000,423600,1
697,GTL,10.9,11.2,10.65,10.7,10.7,11.2,4410169,47577647.65,3898
698,GTLINFRA,1.35,1.35,1.35,1.35,1.35,1.3,6728323,9083236.05,1596
699,GTPL,146.25,153.95,146.25,148.75,149.6,154.4,56151,8360942.5,1871
700,GUFICBIO,206.95,206.95,202.5,203.4,203.8,206.35,81227,16560629.95,2038
701,GUJALKALI,694.4,697.9,678,684.05,685.9,689.1,235091,160786980.8,8695
702,GUJAPOLLO,198.4,198.4,195.05,196.85,196.85,196.1,664,130218.55,50
703,GUJGASLTD,455,457.8,449,453.65,453,453.6,467408,211775694.8,8091
704,GUJRAFFIA,28.1,29.9,28.1,28.6,28.6,29.5,180,5170.65,12
705,GULFOILLUB,416.85,418.85,407.05,410.95,410,412.7,10819,4468778,816
706,GULFPETRO,43.35,44.4,42.3,43.2,43.5,43.85,43157,1856096.4,763
707,GULPOLY,274.5,277.4,263.9,274.55,272,270.95,57065,15577731.1,1937
708,HAL,1738.7,1747.4,1721,1726.1,1725,1730,558223,964934179.3,16763
709,HAPPSTMNDS,830.65,839.6,821.85,828.15,828.55,828.95,191444,158671101.3,12077
710,HARDWYN,258.25,267.65,253,253.3,253,266.3,17344,4456510.45,659
711,HARIOMPIPE,207,212,201.8,209.15,210.45,203.9,160444,33246572.45,4737
712,HARRMALAYA,148.45,149,146,147.45,149,147.05,13507,1985185.65,440
713,HATHWAY,16.7,16.7,16.2,16.3,16.3,16.4,914339,14922339.95,2050
714,HATSUN,928.65,928.65,899.25,904.85,904,914.95,4707,4272853.8,1281
715,HAVELLS,1247,1259.8,1244,1255.6,1255,1241.75,377925,472704153,17972
716,HAVISHA,2.35,2.4,2.25,2.25,2.25,2.3,24428,55722.25,46
717,HBANKETF,349.87,349.87,346.82,348.57,349.4,348.58,1660,578443.71,106
718,HBLPOWER,87.85,91.9,86.5,91.1,91.45,87.15,3649084,325451315.4,17561
719,HBSL,42.8,42.8,40,40.6,40.95,40.45,1907,77827.2,108
720,HCC,12.1,12.15,11.9,12.05,12,11.95,1143820,13775433.65,5265
721,HCG,276.5,277,270.35,271.3,272.9,275.95,81847,22341467.6,1979
722,HCL-INSYS,16.9,17.05,16.35,16.45,16.5,16.75,258056,4286312.85,1657
723,HCLTECH,896,905,877.35,883.15,882.9,903,5591590,4960495950,218256
724,HDFC,2172.5,2218.95,2171.25,2216.1,2218.8,2167.4,2486731,5470604031,87352
725,HDFC,402.05,411,402.05,408.5,411,406,2400,978030,4
726,HDFCAMC,1907.8,1916.95,1885.05,1897.9,1899,1897.7,127178,241606253.2,9345
727,HDFCBANK,1353,1364.9,1346.8,1362.05,1364,1351.05,6797823,9228735489,126512
728,HDFCLIFE,537.1,541.7,534,539.9,539.6,537.15,1079168,580920046.7,43370
729,HDFCMFGETF,44.95,44.95,44.28,44.47,44.4,44.64,752857,33446856.21,1495
730,HDFCNIFETF,173,173.34,171.7,173.09,173.34,171.98,9412,1623564.06,493
731,HDFCSENETF,583.3,584,579.17,583.27,583.6,577.77,2416,1405385.67,150
732,HDIL,4.7,5.05,4.7,4.85,4.9,4.9,471570,2291851.35,768
733,HEALTHY,8.05,8.1,7.88,7.94,7.95,7.9,33586,267533.73,343
734,HECPROJECT,22.95,22.95,22.95,22.95,22.95,22.8,1,22.95,1
735,HEG,1042,1056.95,1035.7,1042.1,1040,1040.7,111068,116030698.7,9374
736,HEIDELBERG,172.95,178,172.95,176.95,177.5,174.55,69271,12183873.8,3064
737,HEMIPROP,103.25,104.4,102.2,103.1,103.05,103.05,248981,25644285.35,2988
738,HERANBA,568.3,587,564.05,582.1,578,568.3,44650,25791534.45,3263
739,HERCULES,123.15,125.35,121.1,122.4,122.05,123.65,9371,1151792.75,465
740,HERITGFOOD,278,282.15,273.8,276.5,274.7,278,37660,10461026.7,2339
741,HEROMOTOCO,2799.95,2816.45,2782.75,2800.05,2800,2792.8,816619,2286099124,31467
742,HESTERBIO,2284.5,2290,2200,2224.25,2225,2287.75,2171,4868319.7,479
743,HEXATRADEX,167.75,168.95,167.75,168.25,168.1,169.05,5614,944533.45,65
744,HFCL,63.8,68.15,63.15,67.1,67.1,63.7,13866386,912116865,39601
745,HGINFRA,533,540.5,522,535.5,534.5,528.5,56852,30131154.45,5371
746,HGS,1280,1329,1275.05,1323,1312.1,1284.45,287642,376563258.7,13316
747,HIKAL,249,249.05,243.1,247.55,248,247.4,211918,52082216.75,3594
748,HIL,3390,3390,3290,3297.1,3301.4,3335.4,5774,19130378.85,1350
749,HILTON,42,42.75,41.2,41.4,41.6,41.35,46030,1922568.35,323
750,HIMATSEIDE,111.8,112,108.55,109.8,109.4,111.15,67358,7404807.8,2040
751,HINDALCO,344.6,351.9,344.6,350.55,350.95,349.1,10062417,3509625527,82720
752,HINDCOMPOS,262.45,267.7,262,264.05,263,264.1,1492,395358.05,99
753,HINDCON,57.75,59.9,56.8,59.15,59.9,56.7,13066,766449.6,179
754,HINDCOPPER,89.4,89.8,86.6,87.65,87.7,89.3,3244822,284552121.5,15107
755,HINDMOTORS,18.9,18.9,17.9,18.3,18.35,18.6,391276,7162223.75,3089
756,HINDOILEXP,164.8,167.4,164.3,165.9,165.3,163.2,412688,68384378.35,6066
757,HINDPETRO,238.6,241.65,235.6,239.65,239.2,237.85,4593812,1098772606,65554
758,HINDUNILVR,2530,2573.9,2502.05,2568.5,2570,2497.8,2996964,7628885843,143220
759,HINDWAREAP,306.65,309.5,304.7,307.85,306,303.6,19259,5908442.95,1210
760,HINDZINC,287,287,283.25,285.35,286.2,283.7,1663756,474148934.8,21445
761,HIRECT,185.55,185.55,178,178.8,178,180.65,1649,296027.9,290
762,HISARMETAL,122.75,123.3,116.5,118.7,118,120.95,6235,747261.65,238
763,HITECH,464,474.15,456,467.55,469,459.3,27543,12774976.6,1263
764,HITECHCORP,237.85,238.4,231.15,231.95,231.15,234.65,1906,444033.1,87
765,HITECHGEAR,188.95,200,188.85,194.85,190.2,192.7,7687,1482092.2,323
766,HLEGLAS,3270.2,3331.95,3260.1,3272.05,3260.1,3294.5,2395,7841780.05,896
767,HLVLTD,9.2,9.3,9.05,9.1,9.05,9.15,67197,615461.35,838
768,HMT,24.8,24.95,24.15,24.75,24.75,24.75,1436,35343.6,33
769,HMVL,51.2,54.8,50.7,52.8,52.85,51.1,91096,4845752.05,1207
770,HNDFDS,2022.85,2060,2020.1,2049.9,2047,2022.85,6072,12426327.2,1543
771,HNGSNGBEES,295.95,295.95,292.05,293.28,293,292.73,1494,439511.35,84
772,HOMEFIRST,759.4,765.95,755.15,763.35,761.6,756.65,15036,11443668.8,2330
773,HONAUT,35511.1,36024.95,35396.45,35603.4,35554.25,35470.1,1548,55281024.95,917
774,HONDAPOWER,1483.05,1520,1479.55,1507.5,1496.25,1483.05,3114,4665137.85,733
775,HOVS,54.55,55,52.65,53.7,53.2,54.4,6355,342294.35,216
776,HPAL,374.05,374.25,368.4,372.15,372.5,374.4,9647,3587631.65,536
777,HPIL,81.5,81.5,81.5,81.5,81.5,84.35,3000,244500,1
778,HPL,59.9,61,59,60.05,60,59.2,55457,3320081.7,1145
779,HSCL,87.95,89.15,82.5,85.65,85.15,88.7,10040001,854040142.6,40600
780,HTMEDIA,18.95,19.6,18.85,19.45,19.35,18.85,380930,7345511,1380
781,HUBTOWN,84.7,85.9,78.85,78.85,78.85,83,432287,34867013.75,3006
782,HUDCO,35.8,36.1,35.4,35.7,35.75,35.75,333167,11867811.5,1827
783,HUDCO,1150,1150,1144,1149.5,1149.5,1141.1,1123,1288922,15
784,HUDCO,1059.4,1059.4,1059.4,1059.4,1059.4,1040.2,4,4237.6,1
785,HUDCO,1135,1149.9,1135,1149.67,1149.9,1121.8,1400,1601731.1,6
786,HUDCO,1119,1119,1119,1119,1119,1119,93,104067,1
787,HUDCO,1190,1190,1180,1181,1181,1189.9,1566,1857940,12
788,HUDCO,1258.5,1258.5,1258.5,1258.5,1258.5,1258.99,1,1258.5,1
789,HUDCO,1370,1379,1370,1375.7,1376.9,1379.99,186,255596.3,6
790,HUHTAMAKI,170.05,174.4,169.9,173.2,174,170.8,25288,4347378.05,1028
791,IBMFNIFTY,165.11,170.99,165.11,168.25,168.95,169,459,76776.92,72
792,IBREALEST,62.75,64.6,61.8,64.05,63.8,62.55,4509224,284349144.5,16703
793,IBUCCREDIT,972.9,973.99,965,970.5,965,972.9,153,148342.66,18
794,IBUCCREDIT,920,922,920,922,922,923.77,50,46080,3
795,IBUCCREDIT,924.8,924.8,924.8,924.8,924.8,919.8,10,9248,1
796,IBULHSGFIN,93.4,93.9,90.1,92,91.8,92.95,12955578,1187452962,56629
797,IBULHSGFIN,970,970,970,970,970,970,24,23280,2
798,IBULHSGFIN,900.1,900.1,900.1,900.1,900.1,950,10,9001,1
799,ICDSLTD,35.35,35.95,33.65,35.95,35.95,35.35,592,20583.4,12
800,ICEMAKE,119.95,119.95,116.5,117.75,117.75,117.75,7208,852520.4,191
801,ICICI500,22.9,23.23,22.8,22.95,22.96,22.9,15786,361631.92,337
802,ICICI5GSEC,51,51,50,50,50,50.01,191,9598.04,19
803,ICICIALPLV,157.8,159.8,157.8,159.19,159.01,157.94,28301,4506642.82,357
804,ICICIAUTO,122.97,125,120.5,124.77,124.63,121.61,39947,4958939.41,433
805,ICICIB22,47.69,47.69,46.97,47.3,47.33,47.06,51593,2432156.8,962
806,ICICIBANK,753.25,759,744.2,751.2,751.55,752.4,6358018,4762765419,86230
807,ICICIBANKN,348,348.57,345.36,346.95,347.04,346.68,18959,6577760.31,91
808,ICICIBANKP,173,173.42,171.65,172.39,172.4,172.85,7266,1251120.91,351
809,ICICICONSU,72,73.24,72,73.16,73,71.77,1453,105754.89,65
810,ICICIFMCG,422.4,422.4,419,420.3,419.5,417.69,36990,15549830.98,499
811,ICICIGI,1249.95,1259.9,1245,1254.35,1251,1250.7,211719,264927940.5,15579
812,ICICIGOLD,44.87,44.87,44.1,44.17,44.1,44.57,260740,11535073.41,3143
813,ICICILIQ,1003.8,1003.8,999.99,999.99,999.99,999.99,179361,179361295.1,172
814,ICICILOVOL,137.5,137.5,130.55,132.48,132.35,131.91,68260,9031810.03,782
815,ICICIM150,106.9,107.55,106.79,107.33,107.29,107,11297,1211269.4,454
816,ICICIMCAP,95.85,95.9,93.8,95.64,95.6,94.51,4996,476822.44,184
817,ICICINF100,178.9,178.9,177,177.56,177.8,176.81,8943,1587209.39,302
818,ICICINIFTY,173.7,174.28,172.75,174.04,174,172.79,842945,146648065.8,5589
819,ICICINV20,89,89.36,87.9,88.36,88.11,88.12,11634,1027265.75,740
820,ICICINXT50,40.65,40.65,39.56,40.07,40.11,39.71,22244,889484.48,687
821,ICICIPHARM,79.12,79.92,79,79.48,79.5,79.12,463093,36694447.72,132
822,ICICIPRULI,513.35,519.55,509.1,517.1,515,513.35,507227,261047667.8,23412
823,ICICISENSX,589.98,590,585,587.95,588,586.04,13441,7882076.01,99
824,ICICISILVE,56.9,58.05,56.34,56.61,56.55,57.99,605665,34346330.11,2695
825,ICICITECH,278,278,270.2,272.93,273.01,273.85,46239,12592700.14,860
826,ICIL,130,131.25,128,128.95,128.25,129.55,127303,16494219.85,2933
827,ICRA,3891,3899.9,3806,3824.05,3830,3852.25,379,1451090.45,170
828,IDBI,33.7,35.55,33.15,35.25,35.25,33.5,11547922,397613717.3,17546
829,IDBIGOLD,4628.3,4642.75,4602.05,4622.35,4642.75,4630.3,132,610658.85,23
830,IDEA,8.7,8.75,8.55,8.7,8.75,8.65,64685887,560622979.9,103428
831,IDFC,52.8,52.8,51.9,52.4,52.5,52.5,1687891,88100380.55,4118
832,IDFCFIRSTB,33.8,34.1,33.05,33.35,33.4,33.8,13629015,454927238.9,19921
833,IDFNIFTYET,169.54,170.33,169.47,169.89,169.57,167.96,74,12555.08,11
834,IEX,162.15,163.6,161.25,163.1,163.4,162.15,2815733,457468326.3,30764
835,IFBAGRO,561.75,569,548.7,555.25,554.3,553.45,3274,1832877.6,206
836,IFBIND,951.15,959,915.05,932.75,932.15,946.4,22467,20989759.85,3035
837,IFCI,9.55,9.6,9.35,9.45,9.45,9.55,1591516,15043300.5,2124
838,IFCI,1085,1086,1085,1086,1086,1085,127,137847.17,4
839,IFCI,1061,1061,1060.8,1060.8,1060.8,1060.02,359,380898,4
840,IFGLEXPOR,277,277.5,269.4,272.3,272.7,275.85,7944,2155616.9,276
841,IGARASHI,285.3,286.4,280,282.3,282.5,285.35,15637,4422617.6,1043
842,IGL,368.95,369.5,364.45,368.1,367.45,366.1,399691,146788969.4,10495
843,IGPL,596.45,603.1,585.2,587.7,585.2,596.45,10469,6198435.3,1087
844,IIFCL,1076.02,1076.12,1075.94,1076.11,1076.11,1088.99,665,715528.69,7
845,IIFCL,1328,1328,1328,1328,1328,1330,19,25232,1
846,IIFL,332.5,348.7,330.2,345.55,344.65,331.65,315364,107629187.7,7555
847,IIFL,1014.4,1022,1014.4,1022,1022,1018.55,103,104506,2
848,IIFL,1040,1050,1040,1049.5,1049.5,1045,217,227200.45,7
849,IIFL,1015,1015,1015,1015,1015,1014,200,203000,3
850,IIFL,1005,1005,1005,1005,1005,1005,44,44220,2
851,IIFL,992,1000.01,992,1000.01,1000.01,1002.05,50,49840.01,5
852,IIFL,1260,1260,1260,1260,1260,1260,10,12600,1
853,IIFL,994,994,976.1,980.01,980.01,990,18,17828.22,3
854,IIFL,984,984.5,984,984,984,984.4,670,659485.1,11
855,IIFL,1015,1015,1015,1015,1015,1012,150,152250,3
856,IIFL,942,942,930,934.97,934.99,943.5,3467,3247780.61,30
857,IIFLSEC,70.55,71.7,69.05,70.3,70,70.55,84554,5923423.15,1433
858,IIFLWAM,1540,1567.1,1540,1559.5,1560,1562.35,6581,10253664.3,975
859,IIHFL,1000.4,1000.4,965,965.5,968,1028.2,1301,1260502.86,59
860,IIHFL,982,983,975,980,980,983.84,1365,1337373.37,25
861,IIHFL,1010.25,1010.25,1010.25,1010.25,1010.25,1010,25,25256.25,2
862,IIHFL,977,977,977,977,977,977,112,109424,3
863,IIHFL,915,915,915,915,915,915.01,20,18300,1
864,IITL,87.95,88.2,83.6,84.1,84,85,2266,194318.9,57
865,IL&FSENGG,11.7,12.15,11.4,11.9,11.7,11.85,5720,67171.1,30
866,IL&FSTRANS,4.3,4.3,4,4,4.1,4.15,35624,142877.65,80
867,IMAGICAA,16.75,17.1,16.75,17.1,17.1,16.3,177512,3026570.1,185
868,IMFA,269.45,272.1,262.3,265.8,267,268.2,27965,7448010.9,1942
869,IMPAL,773,788.9,772.95,784.9,785,785.85,1860,1450958.3,294
870,IMPEXFERRO,6.3,6.3,6.3,6.3,6.3,6,99606,627517.8,110
871,INCRED,1010,1010,1010,1010,1010,999,50,50500,2
872,INCRED,1010,1010,1010,1010,1010,994.5,1,1010,1
873,INCREDIBLE,19.85,20.65,19.75,20.05,20,20.6,1327,26734.7,36
874,INDBANK,20.1,20.9,20,20.25,20.2,20.4,52583,1081213.5,484
875,INDHOTEL,243.4,251.3,243.4,250.7,250.65,244,2449513,608297647.6,38880
876,INDIACEM,170.6,174.4,170.5,172.7,171.9,171.85,1245711,214476052,8952
877,INDIAGLYCO,842,874,841.85,867.95,864,842.9,143262,123546127.8,6181
878,INDIAMART,3949,3989,3892.7,3976,3979.95,3920.25,115843,457456142.1,10552
879,INDIANB,169.65,174.15,169.05,171.7,171.75,169.75,1805121,308675913.2,16359
880,INDIANCARD,236.7,238.7,226.5,233.5,235.95,233,12956,3039643.5,643
881,INDIANHUME,145.6,146.9,144.25,145.05,145.35,146.05,6221,906222.65,222
882,INDIGO,1772,1790,1753.2,1785.85,1783,1761,317909,565197467.8,15950
883,INDIGOPNTS,1402.1,1417.25,1402.1,1409.1,1405,1400.55,4999,7048115.9,1322
884,INDIGRID,140.99,141.5,139.55,141.21,141.44,140.1,98633,13868770.59,702
885,INDIGRID,1026.5,1027,1024,1024,1024,1027,595,609707,9
886,INDLMETER,11.8,11.8,11,11.35,11.35,11.35,2272,25741.8,21
887,INDNIPPON,399,422.95,399,420.3,420.2,402.05,27900,11502937.8,1238
888,INDOAMIN,80.4,81.85,78.7,79,78.85,80.75,10437,831291.35,378
889,INDOBORAX,109.1,112,109.1,110.25,109.95,109.9,8740,968157.1,270
890,INDOCO,381.15,387.15,378.05,380.2,380,379.65,42945,16400571.65,4071
891,INDORAMA,63.25,63.55,62.05,62.55,63.45,63.25,56945,3563594.95,1119
892,INDOSTAR,133.85,133.85,131.15,131.9,132,131.7,5922,781843.15,274
893,INDOTECH,212,215.55,208,208.8,208.2,213.7,5251,1110289.4,173
894,INDOTHAI,199.85,199.85,187,191.3,187,192.4,2065,394690.25,95
895,INDOWIND,13.45,13.95,13.1,13.15,13.25,13.7,61583,817138.8,514
896,INDRAMEDCO,56.45,57.3,54.7,54.95,55,55.75,111487,6164278.8,1209
897,INDSWFTLAB,60,60.95,59.15,59.9,60.25,60,24581,1478293.4,419
898,INDSWFTLTD,9.9,10.45,9.9,10.1,10.1,10.25,12663,129003.9,74
899,INDTERRAIN,49.8,53,49.45,50.55,49.8,49.45,712310,36611199.65,7913
900,INDUSINDBK,824.15,829,811.2,815.05,816.55,820.9,1365475,1117427016,31681
901,INDUSTOWER,225.55,230.4,225.15,229.15,229,225.55,3237091,739913305.2,28714
902,INEOSSTYRO,846,854,837,841.6,841,845.1,33640,28492068.1,2830
903,INFIBEAM,13.4,13.6,13.25,13.35,13.35,13.3,1279986,17129086.05,2612
904,INFOBEAN,699,702.05,660,676.25,676,691.35,10288,7075987.4,1208
905,INFOMEDIA,4.5,4.5,4.5,4.5,4.5,4.3,1168,5256,3
906,INFRABEES,481.1,486.1,481.1,485.2,485.47,479.68,6313,3040719.94,93
907,INFY,1446,1446,1410.65,1430.35,1434.85,1428.85,5620018,8007893440,170216
908,INGERRAND,1512.15,1685,1511.1,1624.2,1632,1504.6,210945,343623803.1,23596
909,INNOVANA,343,343,343,343,343,361,1000,343000,1
910,INNOVATIVE,2.6,2.6,2.6,2.6,2.6,2.5,27000,70200,7
911,INOXLEISUR,525,537.25,525,534.75,534,528.25,246555,131551968.8,8916
912,INOXWIND,79.4,80.05,77.55,78,78.45,79.55,157512,12384682.25,2802
913,INSECTICID,900.3,943.7,899.15,932.5,928,895.8,81154,75228454.8,7240
914,INSPIRISYS,65,67.35,62.25,63.35,63.35,64.45,1153,74112.7,24
915,INTELLECT,659.9,671,655.5,666.8,665.9,657,193593,128571475.6,8365
916,INTENTECH,74.75,74.75,72,72.4,72.5,73.35,10365,756393.35,445
917,INTLCONV,56.75,57.45,55.65,56.25,56.5,56.5,74207,4194928.55,1796
918,INVENTURE,2.65,2.7,2.6,2.65,2.7,2.65,2010955,5319649,1410
919,IOB,17.3,17.4,17.15,17.3,17.35,17.2,835670,14410791.55,2597
920,IOC,70.7,71.1,70,70.35,70.4,70.75,7310057,513932871.5,41800
921,IOLCP,335.25,342.8,335.25,339.55,338.2,339.4,135287,45910299.65,8115
922,IONEXCHANG,1864.25,1874.95,1820,1835.2,1835.1,1836.7,9591,17709037.75,1591
923,IPCALAB,989,997.2,983.6,989.55,989.85,990.5,139901,138640491.3,9113
924,IPL,265.95,269.9,258.85,264.7,265,265.25,49958,13178828.7,1876
925,IRB,209,210.9,205.8,209.1,209.15,208.45,326803,68015643.35,3465
926,IRBINVIT,56.59,56.75,56.1,56.45,56.36,56.32,79753,4502071.54,843
927,IRCON,37.15,37.3,36.8,36.95,37,37.15,184161,6814976.6,2030
928,IRCTC,589,594.4,586.1,591.25,591,585.7,1140354,672628711.4,28498
929,IREDA,1300,1478.86,1272,1313.67,1478.86,1590,22,28900.86,5
930,IREDA,1192,1194,1190,1192.77,1194,1191.99,1562,1861988.23,18
931,IRFC,20.05,20.2,19.95,20.1,20.1,20,3888758,78000285.35,4544
932,IRFC,1170,1170,1169,1169.97,1169.97,1169,391,457369.48,7
933,IRFC,1137,1137,1137,1137,1137,1136.5,100,113700,1
934,IRFC,1258,1258,1258,1258,1258,1258,1,1258,1
935,IRFC,1063.31,1065.11,1063.11,1065.11,1065.11,1083.99,964,1025636.04,5
936,IRFC,1214,1214,1200,1204.5,1204.5,1200,351,423085.7,13
937,IRFC,1200,1200,1200,1200,1200,1200,50,60000,1
938,IRFC,1245,1259.95,1245,1245,1245,1244.95,370,462655.75,13
939,IRFC,1118,1120,1091.5,1091.71,1091.71,1110.55,1166,1285397.25,12
940,IRFC,1187.37,1188,1184,1188,1188,1187.37,911,1082129.7,15
941,IRIS,82.1,85,82.1,84.45,83.1,82.95,3498,293116.25,128
942,IRISDOREME,188.1,192,186.2,189.8,188,190.7,10220,1945726.35,273
943,ISEC,445,454.15,440.1,446,443.25,444.35,255265,114135399.3,7155
944,ISFT,168.7,170,168,168.85,168.5,168.75,3936,666099.8,109
945,ISGEC,466.55,467.4,450.65,453.55,458,462,56570,25783719.55,3866
946,ISMTLTD,49.25,51.4,49.25,50.65,51,50.25,33644,1707091.2,350
947,ITBEES,27.5,27.59,27.1,27.4,27.35,27.43,2817705,76889676.44,9818
948,ITC,292,294,289.5,293.55,293.8,290.85,11025420,3217689791,92230
949,ITDC,293.6,295.6,292.55,294.9,295.5,292.2,4724,1391165.05,220
950,ITDCEM,73.3,75.4,72.15,74.85,74.85,73.5,560880,41196646.3,5210
951,ITI,109.45,123.9,108,120.6,119.55,108.4,42260379,5053999641,188979
952,IVC,6.35,6.35,6.1,6.15,6.2,6.3,64459,399989.95,276
953,IVP,156.65,163,156.65,162.3,161.15,160.75,7392,1195097.55,228
954,IVZINGOLD,4534.95,4534.95,4485.1,4515.5,4485.1,4530.6,44,198573.45,21
955,IVZINNIFTY,1760.75,1768.5,1760,1768.5,1768.5,1751.48,5,8810.1,5
956,IWEL,549.1,549.35,522.1,527.05,529,538.3,398,212361,88
957,IZMO,74.95,74.95,72.6,73.65,73.8,73.9,15109,1109064.65,263
958,J&KBANK,26.9,26.9,26.25,26.5,26.55,26.65,378230,10030437.5,1085
959,JAGRAN,51.55,52.5,51.1,52.15,52.2,51.55,44113,2285425.35,1108
960,JAGSNPHARM,348.35,366,347.1,354,352.9,345.15,50237,17958046.7,3270
961,JAIBALAJI,39.75,40.25,39.5,39.75,39.85,39.65,6493,257493.45,98
962,JAICORPLTD,116.55,117.15,114.65,116.1,115.7,116.05,807642,93654584.95,5564
963,JAINSTUDIO,2.3,2.4,2.3,2.4,2.4,2.3,8194,18904.2,11
964,JAIPURKURT,61.6,62.95,61.6,62.25,62.95,61.1,1291,80357.45,43
965,JAMNAAUTO,129.1,129.35,125.8,127.6,128.1,128.35,977614,124661607,9178
966,JASH,654.3,660,650,651.45,651,661.55,3629,2365494.95,291
967,JAYAGROGN,208.55,212,206.15,208.1,207.95,206.5,18716,3918245.05,492
968,JAYBARMARU,153,155.2,150.05,153.4,155,150.5,26744,4082472.95,376
969,JAYNECOIND,27.45,28.1,25.85,26.25,26.25,26.25,486384,13147640.6,1453
970,JAYSREETEA,86.85,86.95,84.85,85.3,85.1,85.65,19344,1656768.75,372
971,JBCHEPHARM,1628.9,1648.95,1611.25,1637.2,1620,1625.15,28196,45862417.65,3617
972,JBFIND,10.9,11.2,10.85,11,11.1,11.05,176631,1943472.7,236
973,JBMA,438.5,440.25,432.75,437.95,440,434.55,28927,12621048.6,2123
974,JCHAC,1590,1644,1572.4,1627.7,1632.95,1586,13560,21927879.15,2336
975,JETAIRWAYS,103.95,105,100,104.7,105,103.95,44884,4637075.85,724
976,JETFREIGHT,25.95,26.35,24.1,25,24.9,25.1,13727,345131.65,239
977,JHS,22.35,22.65,21.5,21.95,21.95,22.45,32526,714879.05,232
978,JINDALPHOT,218.35,224,218,223.05,223.95,222.8,11765,2603743.1,192
